2018-06-04 12:48:10,949 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id999831, state=FINISHED, type=type999831, host=host999831, timestamp=1528073296531]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id927, state=FINISHED, type=type927, host=host927, timestamp=1528113279925]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id928, state=STARTED, type=type928, host=host928, timestamp=1528113279920]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id928, state=FINISHED, type=type928, host=host928, timestamp=1528113279925]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id929, state=STARTED, type=type929, host=host929, timestamp=1528113279921]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id929, state=FINISHED, type=type929, host=host929, timestamp=1528113279924]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id930, state=STARTED, type=type930, host=host930, timestamp=1528113279921]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id930, state=FINISHED, type=type930, host=host930, timestamp=1528113279923]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id931, state=STARTED, type=type931, host=host931, timestamp=1528113279921]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id931, state=FINISHED, type=type931, host=host931, timestamp=1528113279923]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id932, state=STARTED, type=type932, host=host932, timestamp=1528113279921]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id932, state=FINISHED, type=type932, host=host932, timestamp=1528113279926]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id933, state=STARTED, type=type933, host=host933, timestamp=1528113279921]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id933, state=FINISHED, type=type933, host=host933, timestamp=1528113279924]
2018-06-04 12:54:55,138 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id934, state=STARTED, type=type934, host=host934, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id934, state=FINISHED, type=type934, host=host934, timestamp=1528113279928]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id935, state=STARTED, type=type935, host=host935, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id935, state=FINISHED, type=type935, host=host935, timestamp=1528113279924]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id936, state=STARTED, type=type936, host=host936, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id936, state=FINISHED, type=type936, host=host936, timestamp=1528113279928]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id937, state=STARTED, type=type937, host=host937, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id937, state=FINISHED, type=type937, host=host937, timestamp=1528113279929]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id938, state=STARTED, type=type938, host=host938, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id938, state=FINISHED, type=type938, host=host938, timestamp=1528113279926]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id939, state=STARTED, type=type939, host=host939, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id939, state=FINISHED, type=type939, host=host939, timestamp=1528113279926]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id940, state=STARTED, type=type940, host=host940, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id940, state=FINISHED, type=type940, host=host940, timestamp=1528113279930]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id941, state=STARTED, type=type941, host=host941, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id941, state=FINISHED, type=type941, host=host941, timestamp=1528113279927]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id942, state=STARTED, type=type942, host=host942, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id942, state=FINISHED, type=type942, host=host942, timestamp=1528113279926]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id943, state=STARTED, type=type943, host=host943, timestamp=1528113279921]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id943, state=FINISHED, type=type943, host=host943, timestamp=1528113279924]
2018-06-04 12:54:55,139 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id944, state=STARTED, type=type944, host=host944, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id944, state=FINISHED, type=type944, host=host944, timestamp=1528113279925]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id945, state=STARTED, type=type945, host=host945, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id945, state=FINISHED, type=type945, host=host945, timestamp=1528113279926]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id946, state=STARTED, type=type946, host=host946, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id946, state=FINISHED, type=type946, host=host946, timestamp=1528113279925]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id947, state=STARTED, type=type947, host=host947, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id947, state=FINISHED, type=type947, host=host947, timestamp=1528113279930]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id948, state=STARTED, type=type948, host=host948, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id948, state=FINISHED, type=type948, host=host948, timestamp=1528113279926]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id949, state=STARTED, type=type949, host=host949, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id949, state=FINISHED, type=type949, host=host949, timestamp=1528113279930]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id950, state=STARTED, type=type950, host=host950, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id950, state=FINISHED, type=type950, host=host950, timestamp=1528113279930]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id951, state=STARTED, type=type951, host=host951, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id951, state=FINISHED, type=type951, host=host951, timestamp=1528113279925]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id952, state=STARTED, type=type952, host=host952, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id952, state=FINISHED, type=type952, host=host952, timestamp=1528113279925]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id953, state=STARTED, type=type953, host=host953, timestamp=1528113279921]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id953, state=FINISHED, type=type953, host=host953, timestamp=1528113279923]
2018-06-04 12:54:55,140 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id954, state=STARTED, type=type954, host=host954, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id954, state=FINISHED, type=type954, host=host954, timestamp=1528113279924]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id955, state=STARTED, type=type955, host=host955, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id955, state=FINISHED, type=type955, host=host955, timestamp=1528113279927]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id956, state=STARTED, type=type956, host=host956, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id956, state=FINISHED, type=type956, host=host956, timestamp=1528113279925]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id957, state=STARTED, type=type957, host=host957, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id957, state=FINISHED, type=type957, host=host957, timestamp=1528113279923]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id958, state=STARTED, type=type958, host=host958, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id958, state=FINISHED, type=type958, host=host958, timestamp=1528113279924]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id959, state=STARTED, type=type959, host=host959, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id959, state=FINISHED, type=type959, host=host959, timestamp=1528113279926]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id960, state=STARTED, type=type960, host=host960, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id960, state=FINISHED, type=type960, host=host960, timestamp=1528113279929]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id961, state=STARTED, type=type961, host=host961, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id961, state=FINISHED, type=type961, host=host961, timestamp=1528113279922]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id962, state=STARTED, type=type962, host=host962, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id962, state=FINISHED, type=type962, host=host962, timestamp=1528113279929]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id963, state=STARTED, type=type963, host=host963, timestamp=1528113279921]
2018-06-04 12:54:55,141 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id963, state=FINISHED, type=type963, host=host963, timestamp=1528113279923]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id964, state=STARTED, type=type964, host=host964, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id964, state=FINISHED, type=type964, host=host964, timestamp=1528113279926]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id965, state=STARTED, type=type965, host=host965, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id965, state=FINISHED, type=type965, host=host965, timestamp=1528113279924]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id966, state=STARTED, type=type966, host=host966, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id966, state=FINISHED, type=type966, host=host966, timestamp=1528113279923]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id967, state=STARTED, type=type967, host=host967, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id967, state=FINISHED, type=type967, host=host967, timestamp=1528113279928]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id968, state=STARTED, type=type968, host=host968, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id968, state=FINISHED, type=type968, host=host968, timestamp=1528113279923]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id969, state=STARTED, type=type969, host=host969, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id969, state=FINISHED, type=type969, host=host969, timestamp=1528113279922]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id970, state=STARTED, type=type970, host=host970, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id970, state=FINISHED, type=type970, host=host970, timestamp=1528113279929]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id971, state=STARTED, type=type971, host=host971, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id971, state=FINISHED, type=type971, host=host971, timestamp=1528113279929]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id972, state=STARTED, type=type972, host=host972, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id972, state=FINISHED, type=type972, host=host972, timestamp=1528113279924]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id973, state=STARTED, type=type973, host=host973, timestamp=1528113279921]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id973, state=FINISHED, type=type973, host=host973, timestamp=1528113279925]
2018-06-04 12:54:55,142 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id974, state=STARTED, type=type974, host=host974, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id974, state=FINISHED, type=type974, host=host974, timestamp=1528113279926]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id975, state=STARTED, type=type975, host=host975, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id975, state=FINISHED, type=type975, host=host975, timestamp=1528113279926]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id976, state=STARTED, type=type976, host=host976, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id976, state=FINISHED, type=type976, host=host976, timestamp=1528113279926]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id977, state=STARTED, type=type977, host=host977, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id977, state=FINISHED, type=type977, host=host977, timestamp=1528113279925]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id978, state=STARTED, type=type978, host=host978, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id978, state=FINISHED, type=type978, host=host978, timestamp=1528113279924]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id979, state=STARTED, type=type979, host=host979, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id979, state=FINISHED, type=type979, host=host979, timestamp=1528113279929]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id980, state=STARTED, type=type980, host=host980, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id980, state=FINISHED, type=type980, host=host980, timestamp=1528113279923]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id981, state=STARTED, type=type981, host=host981, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id981, state=FINISHED, type=type981, host=host981, timestamp=1528113279927]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id982, state=STARTED, type=type982, host=host982, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id982, state=FINISHED, type=type982, host=host982, timestamp=1528113279924]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id983, state=STARTED, type=type983, host=host983, timestamp=1528113279921]
2018-06-04 12:54:55,143 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id983, state=FINISHED, type=type983, host=host983, timestamp=1528113279924]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id984, state=STARTED, type=type984, host=host984, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id984, state=FINISHED, type=type984, host=host984, timestamp=1528113279929]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id985, state=STARTED, type=type985, host=host985, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id985, state=FINISHED, type=type985, host=host985, timestamp=1528113279929]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id986, state=STARTED, type=type986, host=host986, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id986, state=FINISHED, type=type986, host=host986, timestamp=1528113279928]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id987, state=STARTED, type=type987, host=host987, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id987, state=FINISHED, type=type987, host=host987, timestamp=1528113279924]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id988, state=STARTED, type=type988, host=host988, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id988, state=FINISHED, type=type988, host=host988, timestamp=1528113279924]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id989, state=STARTED, type=type989, host=host989, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id989, state=FINISHED, type=type989, host=host989, timestamp=1528113279929]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id990, state=STARTED, type=type990, host=host990, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id990, state=FINISHED, type=type990, host=host990, timestamp=1528113279930]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id991, state=STARTED, type=type991, host=host991, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id991, state=FINISHED, type=type991, host=host991, timestamp=1528113279927]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id992, state=STARTED, type=type992, host=host992, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id992, state=FINISHED, type=type992, host=host992, timestamp=1528113279922]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id993, state=STARTED, type=type993, host=host993, timestamp=1528113279921]
2018-06-04 12:54:55,144 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id993, state=FINISHED, type=type993, host=host993, timestamp=1528113279922]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id994, state=STARTED, type=type994, host=host994, timestamp=1528113279921]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id994, state=FINISHED, type=type994, host=host994, timestamp=1528113279922]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id995, state=STARTED, type=type995, host=host995, timestamp=1528113279921]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id995, state=FINISHED, type=type995, host=host995, timestamp=1528113279924]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id996, state=STARTED, type=type996, host=host996, timestamp=1528113279921]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id996, state=FINISHED, type=type996, host=host996, timestamp=1528113279923]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id997, state=STARTED, type=type997, host=host997, timestamp=1528113279921]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id997, state=FINISHED, type=type997, host=host997, timestamp=1528113279927]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id998, state=STARTED, type=type998, host=host998, timestamp=1528113279921]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id998, state=FINISHED, type=type998, host=host998, timestamp=1528113279925]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id999, state=STARTED, type=type999, host=host999, timestamp=1528113279921]
2018-06-04 12:54:55,145 - DEBUG - main - EventsProccessorService - Event = NormalLogEvent [id=id999, state=FINISHED, type=type999, host=host999, timestamp=1528113279925]
2018-06-04 12:54:55,145 - INFO - main - EventsProccessorService - [Ljava.lang.String;@4d6025c5 file loaded successfuly ... 
2018-06-04 12:54:55,145 - INFO - main - EventsProccessorService -  Proccessing file with total of - 2000 - log elements, looking for events longer than 4ms ....
2018-06-04 12:54:55,183 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id981 - startTime = 1528113279921 - finishTime = 1528113279927Event duration = 6
2018-06-04 12:54:55,184 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id503 - startTime = 1528113279919 - finishTime = 1528113279923Event duration = 4
2018-06-04 12:54:55,184 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id502 - startTime = 1528113279919 - finishTime = 1528113279924Event duration = 5
2018-06-04 12:54:55,184 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id744 - startTime = 1528113279920 - finishTime = 1528113279926Event duration = 6
2018-06-04 12:54:55,184 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id986 - startTime = 1528113279921 - finishTime = 1528113279928Event duration = 7
2018-06-04 12:54:55,185 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id505 - startTime = 1528113279919 - finishTime = 1528113279924Event duration = 5
2018-06-04 12:54:55,185 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id747 - startTime = 1528113279920 - finishTime = 1528113279929Event duration = 9
2018-06-04 12:54:55,185 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id989 - startTime = 1528113279921 - finishTime = 1528113279929Event duration = 8
2018-06-04 12:54:55,185 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id740 - startTime = 1528113279920 - finishTime = 1528113279926Event duration = 6
2018-06-04 12:54:55,186 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id501 - startTime = 1528113279919 - finishTime = 1528113279923Event duration = 4
2018-06-04 12:54:55,186 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id743 - startTime = 1528113279920 - finishTime = 1528113279929Event duration = 9
2018-06-04 12:54:55,186 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id985 - startTime = 1528113279921 - finishTime = 1528113279929Event duration = 8
2018-06-04 12:54:55,186 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id742 - startTime = 1528113279920 - finishTime = 1528113279926Event duration = 6
2018-06-04 12:54:55,186 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id984 - startTime = 1528113279921 - finishTime = 1528113279929Event duration = 8
2018-06-04 12:54:55,187 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id738 - startTime = 1528113279920 - finishTime = 1528113279926Event duration = 6
2018-06-04 12:54:55,187 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id737 - startTime = 1528113279920 - finishTime = 1528113279924Event duration = 4
2018-06-04 12:54:55,187 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id979 - startTime = 1528113279921 - finishTime = 1528113279929Event duration = 8
2018-06-04 12:54:55,187 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id739 - startTime = 1528113279920 - finishTime = 1528113279925Event duration = 5
2018-06-04 12:54:55,187 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id970 - startTime = 1528113279921 - finishTime = 1528113279929Event duration = 8
2018-06-04 12:54:55,188 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id734 - startTime = 1528113279920 - finishTime = 1528113279928Event duration = 8
2018-06-04 12:54:55,188 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id976 - startTime = 1528113279921 - finishTime = 1528113279926Event duration = 5
2018-06-04 12:54:55,188 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id733 - startTime = 1528113279920 - finishTime = 1528113279927Event duration = 7
2018-06-04 12:54:55,188 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id975 - startTime = 1528113279921 - finishTime = 1528113279926Event duration = 5
2018-06-04 12:54:55,189 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id735 - startTime = 1528113279920 - finishTime = 1528113279927Event duration = 7
2018-06-04 12:54:55,189 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id977 - startTime = 1528113279921 - finishTime = 1528113279925Event duration = 4
2018-06-04 12:54:55,189 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id730 - startTime = 1528113279920 - finishTime = 1528113279926Event duration = 6
2018-06-04 12:54:55,189 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id971 - startTime = 1528113279921 - finishTime = 1528113279929Event duration = 8
2018-06-04 12:54:55,189 - DEBUG - main - EventsProccessorService - Proccesed Log Element ID = id974 - startTime = 1528113279921 - finishTime = 1528113279926Event duration = 5
